position_m,amplitude
0.17097840782037713,0.01825774601231119
0.17138744707353595,0.01877905365520189
0.17179648632669475,0.01949599589129993
0.17220552557985355,0.019345539199051843
0.17261456483301238,0.020677968616881003
0.17302360408617115,0.021189916525199654
0.17343264333932992,0.01997504229848018
0.17384168259248872,0.017862058344656356
0.17425072184564755,0.018472574441645594
0.17465976109880632,0.0212033564966508
0.17506880035196512,0.021297214505004696
0.17547783960512392,0.022321773559794533
0.17588687885828272,0.021175771095591774
0.1762959181114415,0.020933868737229813
0.1767049573646003,0.020035239737313377
0.17711399661775912,0.021352390505995408
0.17752303587091792,0.02122924921599515
0.17793207512407672,0.020569588557742782
0.17834111437723552,0.02002045172837176
0.1787501536303943,0.021270767165750847
0.1791591928835531,0.022663370065657714
0.17956823213671189,0.02242563308134453
0.1799772713898707,0.022546377096129343
0.1803863106430295,0.02330151085950919
0.18079534989618826,0.023352240553340585
0.18120438914934706,0.024998532325885354
0.18161342840250588,0.021062569783092882
0.18202246765566468,0.025461237880428828
0.18243150690882345,0.023998702623655558
0.1828405461619823,0.02370856505340481
0.18324958541514105,0.024036616607401112
0.18365862466829985,0.02407281237391638
0.18406766392145862,0.024240613346633008
0.18447670317461748,0.02544499474003591
0.18488574242777625,0.023630563498203423
0.18529478168093505,0.024313286560834545
0.18570382093409385,0.02556168625298392
0.18611286018725265,0.025947373976025027
0.18652189944041142,0.02400113153911521
0.18693093869357022,0.025045045705281207
0.18733997794672905,0.025785391085026636
0.18774901719988785,0.02530070746266452
0.18815805645304665,0.025943857006548488
0.18856709570620542,0.02518938405549571
0.18897613495936422,0.02631094056028241
0.18938517421252302,0.026968853486914145
0.18979421346568182,0.026756689851689372
0.19020325271884064,0.024684576751859106
0.19061229197199944,0.026176277665519266
0.1910213312251582,0.026725967823773292
0.191430370478317,0.024880737938879308
0.1918394097314758,0.024007462115550146
0.1922484489846346,0.025797920036798233
0.19265748823779338,0.0263073993636771
0.19306652749095218,0.025803614426861222
0.19347556674411098,0.024629481826336477
